from,to,date,rating,,,,,,,,,,,,,,,,,,,,
vene,usa,10_01_26,1,,,,,,,,,,,,,,,,,,,,
vene,polpri,10_01_26,1,,,,,,,,,,,,,,,,,,,,
usa,polpri,10_01_26,1,,,,,,,,,,,,,,,,,,,,
p214,cuba,11_01_26,2,,,,,,,,,,,,,,,,,,,,
p214,vene,11_01_26,1,,,,,,,,,,,,,,,,,,,,
p214,usa,11_01_26,1,,,,,,,,,,,,,,,,,,,,
p214,usm,11_01_26,1,,,,,,,,,,,,,,,,,,,,
p214,oil,11_01_26,3,,,,,,,,,,,,,,,,,,,,
cuba,vene,11_01_26,2,,,,,,,,,,,,,,,,,,,,
cuba,usa,11_01_26,2,,,,,,,,,,,,,,,,,,,,
cuba,usm,11_01_26,2,,,,,,,,,,,,,,,,,,,,
cuba,oil,11_01_26,2,,,,,,,,,,,,,,,,,,,,
vene,usa,11_01_26,1,,,,,,,,,,,,,,,,,,,,
vene,usm,11_01_26,1,,,,,,,,,,,,,,,,,,,,
vene,oil,11_01_26,3,,,,,,,,,,,,,,,,,,,,
usa,usm,11_01_26,1,,,,,,,,,,,,,,,,,,,,
usa,oil,11_01_26,3,,,,,,,,,,,,,,,,,,,,
usm,oil,11_01_26,3,,,,,,,,,,,,,,,,,,,,
p215,dpm,12_01_26,1,,,,,,,,,,,,,,,,,,,,
p215,meta,12_01_26,1,,,,,,,,,,,,,,,,,,,,
p215,mz,12_01_26,1,,,,,,,,,,,,,,,,,,,,
p215,cel,12_01_26,1,,,,,,,,,,,,,,,,,,,,
dpm,meta,12_01_26,1,,,,,,,,,,,,,,,,,,,,
dpm,mz,12_01_26,1,,,,,,,,,,,,,,,,,,,,
meta,mz,12_01_26,1,,,,,,,,,,,,,,,,,,,,
p216,usa,12_01_26,1,,,,,,,,,,,,,,,,,,,,
p216,supcou,12_01_26,3,,,,,,,,,,,,,,,,,,,,
p216,t,12_01_26,1,,,,,,,,,,,,,,,,,,,,
usa,supcou,12_01_26,3,,,,,,,,,,,,,,,,,,,,
usa,t,12_01_26,1,,,,,,,,,,,,,,,,,,,,
supcou,t,12_01_26,3,,,,,,,,,,,,,,,,,,,,
p217,fbi,12_01_26,2,,,,,,,,,,,,,,,,,,,,
p217,kp,12_01_26,1,,,,,,,,,,,,,,,,,,,,
p217,bo,12_01_26,2,,,,,,,,,,,,,,,,,,,,
fbi,kp,12_01_26,2,,,,,,,,,,,,,,,,,,,,
fbi,bo,12_01_26,2,,,,,,,,,,,,,,,,,,,,
kp,bo,12_01_26,2,,,,,,,,,,,,,,,,,,,,
p218,usa,12_01_26,1,,,,,,,,,,,,,,,,,,,,
p218,irn,12_01_26,2,,,,,,,,,,,,,,,,,,,,
p218,t,12_01_26,1,,,,,,,,,,,,,,,,,,,,
usa,irn,12_01_26,2,,,,,,,,,,,,,,,,,,,,
usa,t,12_01_26,1,,,,,,,,,,,,,,,,,,,,
irn,t,12_01_26,2,,,,,,,,,,,,,,,,,,,,
p219,ny,12_01_26,1,,,,,,,,,,,,,,,,,,,,
p219,man,12_01_26,1,,,,,,,,,,,,,,,,,,,,
p219,cp,12_01_26,2,,,,,,,,,,,,,,,,,,,,
ny,man,12_01_26,1,,,,,,,,,,,,,,,,,,,,
ny,cp,12_01_26,2,,,,,,,,,,,,,,,,,,,,
man,cp,12_01_26,2,,,,,,,,,,,,,,,,,,,,
p220,jb,12_01_26,2,,,,,,,,,,,,,,,,,,,,
p220,usa,12_01_26,1,,,,,,,,,,,,,,,,,,,,
p220,tech,12_01_26,3,,,,,,,,,,,,,,,,,,,,
p220,ms,12_01_26,1,,,,,,,,,,,,,,,,,,,,
p220,ai,12_01_26,1,,,,,,,,,,,,,,,,,,,,
p220,dc,12_01_26,3,,,,,,,,,,,,,,,,,,,,
p220,util,12_01_26,2,,,,,,,,,,,,,,,,,,,,
jb,usa,12_01_26,2,,,,,,,,,,,,,,,,,,,,
tech,ms,12_01_26,1,,,,,,,,,,,,,,,,,,,,
tech,ai,12_01_26,1,,,,,,,,,,,,,,,,,,,,
tech,dc,12_01_26,3,,,,,,,,,,,,,,,,,,,,
tech,util,12_01_26,2,,,,,,,,,,,,,,,,,,,,
ms,ai,12_01_26,1,,,,,,,,,,,,,,,,,,,,
ms,dc,12_01_26,3,,,,,,,,,,,,,,,,,,,,
ms,util,12_01_26,2,,,,,,,,,,,,,,,,,,,,
ai,dc,12_01_26,3,,,,,,,,,,,,,,,,,,,,
ai,util,12_01_26,2,,,,,,,,,,,,,,,,,,,,
dc,util,12_01_26,2,,,,,,,,,,,,,,,,,,,,
p221,ap,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
p221,ice,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
p221,jb,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
p221,d,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
p221,cr,13_01_2026,3,,,,,,,,,,,,,,,,,,,,
p221,mu,13_01_2026,3,,,,,,,,,,,,,,,,,,,,
p221,ice,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
p221,minn,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
p221,obp,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
ap,cr,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
ice,cr,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
jb,cr,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
d,cr,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
ap,ice,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
ap,jb,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
ap,d,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
ice,jb,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
ice,d,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
jb,d,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
minn,mu,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
minn,d,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
jb,obp,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
p222,jp,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
p222,usa,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
p222,if,13_01_2026,3,,,,,,,,,,,,,,,,,,,,
p222,t,13_01_2026,3,,,,,,,,,,,,,,,,,,,,
jp,if,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
jp,usa,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
usa,if,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
usa,t,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
jp,t,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
p223,irn,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
p223,pair,13_01_2026,3,,,,,,,,,,,,,,,,,,,,
p223,pr,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
irn,pr,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
irn,pair,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
p224,sca,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
p224,endor,13_01_2026,3,,,,,,,,,,,,,,,,,,,,
sca,endor,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
p225,io,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
p225,walz,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
p225,sbe,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
p225,atp,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
p225,d,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
p225,cor,13_01_2026,3,,,,,,,,,,,,,,,,,,,,
io,cor,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
walz,cor,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
sbe,cor,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
d,cor,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
atp,cor,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
io,walz,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
io,sbe,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
walz,sbe,13_01_2026,2,,,,,,,,,,,,,,,,,,,,
p226,usa,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
p226,if,13_01_2026,3,,,,,,,,,,,,,,,,,,,,
p226,iv,13_01_2026,3,,,,,,,,,,,,,,,,,,,,
usa,if,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
usa,iv,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
if,iv,13_01_2026,1,,,,,,,,,,,,,,,,,,,,
p227,usa,14_01_2026,3,,,,,,,,,,,,,,,,,,,,
p227,grl,14_01_2026,3,,,,,,,,,,,,,,,,,,,,
p227,nas,14_01_2026,3,,,,,,,,,,,,,,,,,,,,
p227,nato,14_01_2026,3,,,,,,,,,,,,,,,,,,,,
p227,rus,14_01_2026,3,,,,,,,,,,,,,,,,,,,,
p227,chn,14_01_2026,3,,,,,,,,,,,,,,,,,,,,
usa,nato,14_01_2026,2,,,,,,,,,,,,,,,,,,,,
rus,nas,14_01_2026,2,,,,,,,,,,,,,,,,,,,,
chn,nas,14_01_2026,2,,,,,,,,,,,,,,,,,,,,
grl,nas,14_01_2026,2,,,,,,,,,,,,,,,,,,,,
p228,fedg,14_01_2026,3,,,,,,,,,,,,,,,,,,,,
p228,usa,14_01_2026,3,,,,,,,,,,,,,,,,,,,,
p228,sanc,14_01_2026,3,,,,,,,,,,,,,,,,,,,,
p228,cr,14_01_2026,3,,,,,,,,,,,,,,,,,,,,
fedg,usa,14_01_2026,1,,,,,,,,,,,,,,,,,,,,
sanc,cr,14_01_2026,2,,,,,,,,,,,,,,,,,,,,
p229,usa,14_01_2026,1,,,,,,,,,,,,,,,,,,,,
p229,vene,14_01_2026,1,,,,,,,,,,,,,,,,,,,,
p229,dro,14_01_2026,1,,,,,,,,,,,,,,,,,,,,
p229,oil,14_01_2026,3,,,,,,,,,,,,,,,,,,,,
p229,miner,14_01_2026,3,,,,,,,,,,,,,,,,,,,,
p229,trade,14_01_2026,3,,,,,,,,,,,,,,,,,,,,
p229,nas,14_01_2026,3,,,,,,,,,,,,,,,,,,,,
dro,vene,14_01_2026,2,,,,,,,,,,,,,,,,,,,,
usa,vene,14_01_2026,2,,,,,,,,,,,,,,,,,,,,
oil,vene,14_01_2026,2,,,,,,,,,,,,,,,,,,,,
miner,vene,14_01_2026,2,,,,,,,,,,,,,,,,,,,,
trade,usa,14_01_2026,2,,,,,,,,,,,,,,,,,,,,
p230,ice,15_01_26,3,,,,,,,,,,,,,,,,,,,,
p230,minn,15_01_26,2,,,,,,,,,,,,,,,,,,,,
p230,judg,15_01_26,3,,,,,,,,,,,,,,,,,,,,
p230,le,15_01_26,3,,,,,,,,,,,,,,,,,,,,
p230,cr,15_01_26,1,,,,,,,,,,,,,,,,,,,,
ice,cr,15_01_26,1,,,,,,,,,,,,,,,,,,,,
le,cr,15_01_26,1,,,,,,,,,,,,,,,,,,,,
ice,minn,15_01_26,2,,,,,,,,,,,,,,,,,,,,
p231,minn,15_01_26,2,,,,,,,,,,,,,,,,,,,,
p231,minnpol,15_01_26,1,,,,,,,,,,,,,,,,,,,,
p231,agit,15_01_26,1,,,,,,,,,,,,,,,,,,,,
p231,insur,15_01_26,1,,,,,,,,,,,,,,,,,,,,
p231,ice,15_01_26,3,,,,,,,,,,,,,,,,,,,,
p231,insact,15_01_26,2,,,,,,,,,,,,,,,,,,,,
agit,ice,15_01_26,1,,,,,,,,,,,,,,,,,,,,
insur,ice,15_01_26,1,,,,,,,,,,,,,,,,,,,,
minnpol,minn,15_01_26,2,,,,,,,,,,,,,,,,,,,,
p232,eco,15_01_26,3,,,,,,,,,,,,,,,,,,,,
p232,usa,15_01_26,3,,,,,,,,,,,,,,,,,,,,
p232,t,15_01_26,3,,,,,,,,,,,,,,,,,,,,
p232,if,15_01_26,2,,,,,,,,,,,,,,,,,,,,
t,eco,15_01_26,3,,,,,,,,,,,,,,,,,,,,
if,eco,15_01_26,2,,,,,,,,,,,,,,,,,,,,
p233,bop,15_01_26,3,,,,,,,,,,,,,,,,,,,,
p234,sw,15_01_26,2,,,,,,,,,,,,,,,,,,,,
p234,gaza20,15_01_26,2,,,,,,,,,,,,,,,,,,,,
p234,aid,15_01_26,3,,,,,,,,,,,,,,,,,,,,
p234,un,15_01_26,2,,,,,,,,,,,,,,,,,,,,
p234,palgov,15_01_26,3,,,,,,,,,,,,,,,,,,,,
p234,egy,15_01_26,1,,,,,,,,,,,,,,,,,,,,
p234,tur,15_01_26,2,,,,,,,,,,,,,,,,,,,,
p234,qat,15_01_26,2,,,,,,,,,,,,,,,,,,,,
p234,ham,15_01_26,1,,,,,,,,,,,,,,,,,,,,
p234,isr,15_01_26,2,,,,,,,,,,,,,,,,,,,,
p234,bop,15_01_26,1,,,,,,,,,,,,,,,,,,,,
aid,gaza,15_01_26,3,,,,,,,,,,,,,,,,,,,,
qat,tur,15_01_26,1,,,,,,,,,,,,,,,,,,,,
egy,tur,15_01_26,1,,,,,,,,,,,,,,,,,,,,
qat,egy,15_01_26,2,,,,,,,,,,,,,,,,,,,,
demil,ham,15_01_26,3,,,,,,,,,,,,,,,,,,,,
p235,mcm,15_01_26,3,,,,,,,,,,,,,,,,,,,,
p235,vene,15_01_26,3,,,,,,,,,,,,,,,,,,,,
mcm,vene,15_01_26,1,,,,,,,,,,,,,,,,,,,,
npp,mcm,15_01_26,1,,,,,,,,,,,,,,,,,,,,
