from,to,date,rating,
p410,umf,03_11_25,1,
p410,leo,03_11_25,1,
p410,amer,03_11_25,1,
p410,cf,03_11_25,3,
bc,umf,03_11_25,1,
bc,leo,03_11_25,1,
bc,amer,03_11_25,1,
bc,cf,03_11_25,3,
umf,leo,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
leo,amer,03_11_25,1,
leo,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p411,mg,03_11_25,1,
p411,umf,03_11_25,1,
p411,amer,03_11_25,1,
p411,cf,03_11_25,3,
mg,umf,03_11_25,1,
mg,amer,03_11_25,1,
mg,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p412,jk,03_11_25,1,
p412,umf,03_11_25,1,
p412,amer,03_11_25,1,
p412,cf,03_11_25,3,
jk,umf,03_11_25,1,
jk,amer,03_11_25,1,
jk,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p413,jm,03_11_25,1,
p413,umf,03_11_25,1,
p413,amer,03_11_25,1,
p413,cf,03_11_25,3,
jm,umf,03_11_25,1,
jm,amer,03_11_25,1,
jm,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p414,dh,03_11_25,1,
p414,umf,03_11_25,1,
p414,afarm,03_11_25,1,
p414,amer,03_11_25,1,
p414,cf,03_11_25,3,
dh,umf,03_11_25,1,
dh,afarm,03_11_25,1,
dh,amer,03_11_25,1,
dh,cf,03_11_25,3,
umf,afarm,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
afarm,amer,03_11_25,1,
afarm,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p415,tb,03_11_25,1,
p415,umf,03_11_25,1,
p415,leo,03_11_25,1,
p415,amer,03_11_25,1,
p415,cf,03_11_25,3,
tb,umf,03_11_25,1,
tb,leo,03_11_25,1,
tb,amer,03_11_25,1,
tb,cf,03_11_25,3,
umf,leo,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
leo,amer,03_11_25,1,
leo,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p416,cfm,03_11_25,1,
p416,umf,03_11_25,1,
p416,leo,03_11_25,1,
p416,amer,03_11_25,1,
p416,cf,03_11_25,3,
cfm,umf,03_11_25,1,
cfm,leo,03_11_25,1,
cfm,amer,03_11_25,1,
cfm,cf,03_11_25,3,
umf,leo,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
leo,amer,03_11_25,1,
leo,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p417,dk,03_11_25,1,
p417,umf,03_11_25,1,
p417,leo,03_11_25,1,
p417,amer,03_11_25,1,
p417,cf,03_11_25,3,
dk,umf,03_11_25,1,
dk,leo,03_11_25,1,
dk,amer,03_11_25,1,
dk,cf,03_11_25,3,
umf,leo,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
leo,amer,03_11_25,1,
leo,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p418,sd,03_11_25,1,
p418,umf,03_11_25,1,
p418,leo,03_11_25,1,
p418,amer,03_11_25,1,
p418,cf,03_11_25,3,
sd,umf,03_11_25,1,
sd,leo,03_11_25,1,
sd,amer,03_11_25,1,
sd,cf,03_11_25,3,
umf,leo,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
leo,amer,03_11_25,1,
leo,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p419,bf,03_11_25,1,
p419,umf,03_11_25,1,
p419,leo,03_11_25,1,
p419,amer,03_11_25,1,
p419,cf,03_11_25,3,
bf,umf,03_11_25,1,
bf,leo,03_11_25,1,
bf,amer,03_11_25,1,
bf,cf,03_11_25,3,
umf,leo,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
leo,amer,03_11_25,1,
leo,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p420,rz,03_11_25,1,
p420,umf,03_11_25,1,
p420,leo,03_11_25,1,
p420,amer,03_11_25,1,
p420,cf,03_11_25,3,
rz,umf,03_11_25,1,
rz,leo,03_11_25,1,
rz,amer,03_11_25,1,
rz,cf,03_11_25,3,
umf,leo,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
leo,amer,03_11_25,1,
leo,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p421,td,03_11_25,1,
p421,umf,03_11_25,1,
p421,amer,03_11_25,1,
p421,cf,03_11_25,3,
td,umf,03_11_25,1,
td,amer,03_11_25,1,
td,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p422,mb,03_11_25,1,
p422,umf,03_11_25,1,
p422,amer,03_11_25,1,
p422,cf,03_11_25,3,
mb,umf,03_11_25,1,
mb,amer,03_11_25,1,
mb,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p423,ma,03_11_25,1,
p423,umf,03_11_25,1,
p423,amer,03_11_25,1,
p423,cf,03_11_25,3,
ma,umf,03_11_25,1,
ma,amer,03_11_25,1,
ma,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p424,jb,03_11_25,1,
p424,umf,03_11_25,1,
p424,amer,03_11_25,1,
p424,cf,03_11_25,3,
jb,umf,03_11_25,1,
jb,amer,03_11_25,1,
jb,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p425,kh,03_11_25,1,
p425,umf,03_11_25,1,
p425,amer,03_11_25,1,
p425,cf,03_11_25,3,
kh,umf,03_11_25,1,
kh,amer,03_11_25,1,
kh,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p426,fl,03_11_25,1,
p426,umf,03_11_25,1,
p426,amer,03_11_25,1,
p426,cf,03_11_25,3,
fl,umf,03_11_25,1,
fl,amer,03_11_25,1,
fl,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p427,tc,03_11_25,1,
p427,umf,03_11_25,1,
p427,amer,03_11_25,1,
p427,cf,03_11_25,3,
tc,umf,03_11_25,1,
tc,amer,03_11_25,1,
tc,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p428,sb,03_11_25,1,
p428,umf,03_11_25,1,
p428,amer,03_11_25,1,
p428,cf,03_11_25,3,
sb,umf,03_11_25,1,
sb,amer,03_11_25,1,
sb,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p429,jw,03_11_25,1,
p429,umf,03_11_25,1,
p429,amer,03_11_25,1,
p429,cf,03_11_25,3,
jw,umf,03_11_25,1,
jw,amer,03_11_25,1,
jw,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p430,sb,03_11_25,1,
p430,umf,03_11_25,1,
p430,amer,03_11_25,1,
p430,cf,03_11_25,3,
sb,umf,03_11_25,1,
sb,amer,03_11_25,1,
sb,cf,03_11_25,3,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p431,wt,03_11_25,1,
p431,umf,03_11_25,1,
p431,leo,03_11_25,1,
p431,amer,03_11_25,1,
p431,cf,03_11_25,3,
wt,umf,03_11_25,1,
wt,leo,03_11_25,1,
wt,amer,03_11_25,1,
wt,cf,03_11_25,3,
umf,leo,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
leo,amer,03_11_25,1,
leo,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p432,rf,03_11_25,1,
p432,umf,03_11_25,1,
p432,leo,03_11_25,1,
p432,amer,03_11_25,1,
p432,cf,03_11_25,3,
rf,umf,03_11_25,1,
rf,leo,03_11_25,1,
rf,amer,03_11_25,1,
rf,cf,03_11_25,3,
umf,leo,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
leo,amer,03_11_25,1,
leo,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p433,cb,03_11_25,1,
p433,umf,03_11_25,1,
p433,leo,03_11_25,1,
p433,amer,03_11_25,1,
p433,cf,03_11_25,3,
cb,umf,03_11_25,1,
cb,leo,03_11_25,1,
cb,amer,03_11_25,1,
cb,cf,03_11_25,3,
umf,leo,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
leo,amer,03_11_25,1,
leo,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p434,eg,03_11_25,1,
p434,tm,03_11_25,1,
p434,umf,03_11_25,1,
p434,vets,03_11_25,1,
p434,gp,03_11_25,1,
p434,rl,03_11_25,1,
p434,leo,03_11_25,1,
p434,amer,03_11_25,1,
p434,cf,03_11_25,3,
eg,tm,03_11_25,1,
eg,umf,03_11_25,1,
eg,vete,03_11_25,1,
eg,gp,03_11_25,1,
eg,rl,03_11_25,1,
eg,leo,03_11_25,1,
eg,amer,03_11_25,1,
eg,cf,03_11_25,3,
tm,umf,03_11_25,1,
tm,vete,03_11_25,1,
tm,gp,03_11_25,1,
tm,rl,03_11_25,1,
tm,leo,03_11_25,1,
tm,amer,03_11_25,1,
tm,cf,03_11_25,3,
umf,vete,03_11_25,1,
umf,gp,03_11_25,1,
umf,rl,03_11_25,1,
umf,leo,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
vete,gp,03_11_25,1,
vete,rl,03_11_25,1,
vete,leo,03_11_25,1,
vete,amer,03_11_25,1,
vete,cf,03_11_25,3,
gp,rl,03_11_25,1,
gp,leo,03_11_25,1,
gp,amer,03_11_25,1,
gp,cf,03_11_25,3,
rl,leo,03_11_25,1,
rl,amer,03_11_25,1,
rl,cf,03_11_25,3,
leo,amer,03_11_25,1,
leo,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p435,mw,03_11_25,1,
p435,umf,03_11_25,1,
p435,vets,03_11_25,1,
p435,nc,03_11_25,1,
p435,leo,03_11_25,1,
p435,amer,03_11_25,1,
p435,cf,03_11_25,3,
mw,umf,03_11_25,1,
mw,vets,03_11_25,1,
mw,nc,03_11_25,1,
mw,leo,03_11_25,1,
mw,amer,03_11_25,1,
mw,cf,03_11_25,3,
umf,vets,03_11_25,1,
umf,nc,03_11_25,1,
umf,leo,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
vets,nc,03_11_25,1,
vets,leo,03_11_25,1,
vets,amer,03_11_25,1,
vets,cf,03_11_25,3,
nc,leo,03_11_25,1,
nc,amer,03_11_25,1,
nc,cf,03_11_25,3,
leo,amer,03_11_25,1,
leo,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p436,ao,03_11_25,1,
p436,umf,03_11_25,1,
p436,vets,03_11_25,1,
p436,tn,03_11_25,1,
p436,leo,03_11_25,1,
p436,amer,03_11_25,1,
p436,cf,03_11_25,3,
ao,umf,03_11_25,1,
ao,vets,03_11_25,1,
ao,tn,03_11_25,1,
ao,leo,03_11_25,1,
ao,amer,03_11_25,1,
ao,cf,03_11_25,3,
umf,vets,03_11_25,1,
umf,tn,03_11_25,1,
umf,leo,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
vets,tn,03_11_25,1,
vets,leo,03_11_25,1,
vets,amer,03_11_25,1,
vets,cf,03_11_25,3,
tn,leo,03_11_25,1,
tn,amer,03_11_25,1,
tn,cf,03_11_25,3,
leo,amer,03_11_25,1,
leo,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p437,nl,03_11_25,1,
p437,umf,03_11_25,1,
p437,vets,03_11_25,1,
p437,ny,03_11_25,1,
p437,leo,03_11_25,1,
p437,amer,03_11_25,1,
p437,cf,03_11_25,3,
nl,umf,03_11_25,1,
nl,vets,03_11_25,1,
nl,ny,03_11_25,1,
nl,leo,03_11_25,1,
nl,amer,03_11_25,1,
nl,cf,03_11_25,3,
umf,vets,03_11_25,1,
umf,ny,03_11_25,1,
umf,leo,03_11_25,1,
umf,amer,03_11_25,1,
umf,cf,03_11_25,3,
vets,ny,03_11_25,1,
vets,leo,03_11_25,1,
vets,amer,03_11_25,1,
vets,cf,03_11_25,3,
ny,leo,03_11_25,1,
ny,amer,03_11_25,1,
ny,cf,03_11_25,3,
leo,amer,03_11_25,1,
leo,cf,03_11_25,3,
amer,cf,03_11_25,3,
,,,,
p438,ag,03_11_25,1,
p438,umf,03_11_25,1,
p438,vets,03_11_25,1,
p438,ny,03_11_25,1,
p438,cf,03_11_25,3,
ag,umf,03_11_25,1,
ag,vets,03_11_25,1,
ag,ny,03_11_25,1,
ag,cf,03_11_25,3,
umf,vets,03_11_25,1,
umf,ny,03_11_25,1,
umf,cf,03_11_25,3,
vets,ny,03_11_25,1,
vets,cf,03_11_25,3,
ny,cf,03_11_25,3,
,,,,
p439,nm,03_11_25,1,
p439,umf,03_11_25,1,
p439,vets,03_11_25,1,
p439,ny,03_11_25,1,
p439,nypd,03_11_25,1,
p439,nyfd,03_11_25,1,
p439,cf,03_11_25,3,
nm,umf,03_11_25,1,
nm,vets,03_11_25,1,
nm,ny,03_11_25,1,
nm,nypd,03_11_25,1,
nm,nyfd,03_11_25,1,
nm,cf,03_11_25,3,
umf,vets,03_11_25,1,
umf,ny,03_11_25,1,
umf,nypd,03_11_25,1,
umf,nyfd,03_11_25,1,
umf,cf,03_11_25,3,
vets,ny,03_11_25,1,
vets,nypd,03_11_25,1,
vets,nyfd,03_11_25,1,
vets,cf,03_11_25,3,
ny,nypd,03_11_25,1,
ny,nyfd,03_11_25,1,
ny,cf,03_11_25,3,
nypd,nyfd,03_11_25,1,
nypd,cf,03_11_25,3,
nyfd,cf,03_11_25,3,
,,,,
p440,ml,03_11_25,1,
p440,umf,03_11_25,1,
p440,vets,03_11_25,1,
p440,ny,03_11_25,1,
p440,leo,03_11_25,1,
p440,cf,03_11_25,3,
ml,umf,03_11_25,1,
ml,vets,03_11_25,1,
ml,ny,03_11_25,1,
ml,leo,03_11_25,1,
ml,cf,03_11_25,3,
umf,vets,03_11_25,1,
umf,ny,03_11_25,1,
umf,leo,03_11_25,1,
umf,cf,03_11_25,3,
vets,ny,03_11_25,1,
vets,leo,03_11_25,1,
vets,cf,03_11_25,3,
ny,leo,03_11_25,1,
ny,cf,03_11_25,3,
leo,cf,03_11_25,3,
,,,,
p441,nl,03_11_25,1,
p441,umf,03_11_25,1,
p441,vets,03_11_25,1,
p441,ny,03_11_25,1,
p441,cf,03_11_25,3,
nl,umf,03_11_25,1,
nl,vets,03_11_25,1,
nl,ny,03_11_25,1,
nl,cf,03_11_25,3,
umf,vets,03_11_25,1,
umf,ny,03_11_25,1,
umf,cf,03_11_25,3,
vets,ny,03_11_25,1,
vets,cf,03_11_25,3,
ny,cf,03_11_25,3,
,,,,
p442,kh,03_11_25,3,
p442,ct,03_11_25,1,
p442,ne,03_11_25,1,
p442,cny,03_11_25,2,
p442,sd,03_11_25,1,
p442,cf,03_11_25,3,
kh,ct,03_11_25,1,
kh,ne,03_11_25,1,
kh,cny,03_11_25,2,
kh,sd,03_11_25,1,
kh,cf,03_11_25,3,
ct,ne,03_11_25,1,
ct,cny,03_11_25,1,
ct,sd,03_11_25,1,
ct,cf,03_11_25,3,
ne,cny,03_11_25,2,
ne,sd,03_11_25,1,
ne,cf,03_11_25,3,
cny,sd,03_11_25,1,
cny,cf,03_11_25,3,
sd,cf,03_11_25,3,
,,,,
p443,rlm,03_11_25,3,
p443,dem,03_11_25,2,
p443,flw,03_11_25,2,
p443,fn,03_11_25,3,
p443,cf,03_11_25,3,
rlm,dem,03_11_25,2,
rlm,flw,03_11_25,2,
rlm,fn,03_11_25,2,
rlm,cf,03_11_25,3,
dem,flw,03_11_25,2,
dem,fn,03_11_25,2,
dem,cf,03_11_25,3,
flw,fn,03_11_25,2,
flw,cf,03_11_25,3,
fn,cf,03_11_25,3,
,,,,
p444,zm,03_11_25,2,
p444,cny,03_11_25,3,
p444,dem,03_11_25,2,
p444,cs,03_11_25,2,
p444,ac,03_11_25,2,
p444,comm ,03_11_25,3,
p444,cf,03_11_25,3,
p444,pa,03_11_25,3,
zm,cny,03_11_25,3,
zm,dem,03_11_25,2,
zm,cs,03_11_25,2,
zm,ac,03_11_25,2,
zm,comm ,03_11_25,3,
zm,cf,03_11_25,3,
zm,pa,03_11_25,3,
cny,dem,03_11_25,2,
cny,cs,03_11_25,2,
cny,ac,03_11_25,2,
cny,comm ,03_11_25,3,
cny,cf,03_11_25,3,
cny,pa,03_11_25,3,
dem,cs,03_11_25,2,
dem,ac,03_11_25,2,
dem,comm ,03_11_25,2,
dem,cf,03_11_25,3,
dem,pa,03_11_25,3,
cs,ac,03_11_25,2,
cs,comm ,03_11_25,2,
cs,cf,03_11_25,3,
cs,pa,03_11_25,3,
ac,comm ,03_11_25,2,
ac,cf,03_11_25,3,
ac,pa,03_11_25,3,
comm ,cf,03_11_25,3,
comm ,pa,03_11_25,3,
cf,pa,03_11_25,3,
,,,,
p445,rep,03_11_25,3,
p445,demo,03_11_25,2,
p445,va,03_11_25,3,
p445,nj,03_11_25,3,
p445,cf,03_11_25,3,
p445,pa,03_11_25,3,
rep,demo,03_11_25,3,
rep,va,03_11_25,3,
rep,nj,03_11_25,3,
rep,cf,03_11_25,3,
rep,pa,03_11_25,3,
demo,va,03_11_25,2,
demo,nj,03_11_25,2,
demo,cf,03_11_25,2,
demo,pa,03_11_25,2,
va,nj,03_11_25,2,
va,cf,03_11_25,3,
va,pa,03_11_25,3,
nj,cf,03_11_25,3,
nj,pa,03_11_25,3,
,,,,
p446,ml,03_11_25,3,
p446,le,03_11_25,3,
p446,mv,03_11_25,3,
p446,jf,03_11_25,2,
p446,cong,03_11_25,3,
p446,ae,03_11_25,3,
p446,cf,03_11_25,3,
p446,pa,03_11_25,3,
ml,le,03_11_25,3,
ml,mv,03_11_25,3,
ml,jf,03_11_25,2,
ml,cong,03_11_25,3,
ml,ae,03_11_25,3,
ml,cf,03_11_25,3,
ml,pa,03_11_25,3,
le,mv,03_11_25,3,
le,cong,03_11_25,3,
le,ae,03_11_25,3,
le,cf,03_11_25,3,
le,pa,03_11_25,3,
mv,cong,03_11_25,3,
mv,ae,03_11_25,3,
mv,cf,03_11_25,3,
mv,pa,03_11_25,3,
cong,ae,03_11_25,3,
cong,cf,03_11_25,3,
cong,pa,03_11_25,3,
ae,cf,03_11_25,3,
ae,pa,03_11_25,3,
jf,cf,03_11_25,2,
jf,pa,03_11_25,2,
,,,,
p447,rep,03_11_25,1,
p447,demo,03_11_25,2,
p447,amer,03_11_25,3,
p447,nj,03_11_25,3,
p447,vir,03_11_25,3,
p447,gove,03_11_25,3,
p447,ag,03_11_25,3,
rep,demo,03_11_25,2,
rep,amer,03_11_25,1,
rep,nj,03_11_25,1,
rep,vir,03_11_25,1,
rep,gove,03_11_25,1,
rep,ag,03_11_25,1,
demo,amer,03_11_25,2,
demo,nj,03_11_25,2,
demo,vir,03_11_25,2,
demo,gove,03_11_25,2,
demo,ag,03_11_25,2,
amer,nj,03_11_25,3,
amer,vir,03_11_25,3,
amer,gove,03_11_25,3,
amer,ag,03_11_25,3,
nj,vir,03_11_25,3,
nj,gove,03_11_25,3,
nj,ag,03_11_25,3,
vir,gov,03_11_25,3,
vir,ag,03_11_25,3,
gove,ag,03_11_25,3,
,,,,
p448,rep,03_11_25,1,
p448,demo,03_11_25,2,
p448,amer,03_11_25,3,
p448,nj,03_11_25,3,
p448,vir,03_11_25,3,
p448,ms,03_11_25,2,
p448,as,03_11_25,2,
p448,gov,03_11_25,3,
p448,ag,03_11_25,3,
p448,pa,03_11_25,3,
rep,demo,03_11_25,2,
rep,amer,03_11_25,1,
rep,nj,03_11_25,1,
rep,vir,03_11_25,1,
rep,ms,03_11_25,1,
rep,as,03_11_25,1,
rep,gov,03_11_25,1,
rep,ag,03_11_25,1,
rep,pa,03_11_25,3,
demo,amer,03_11_25,2,
demo,nj,03_11_25,2,
demo,vir,03_11_25,2,
demo,ms,03_11_25,2,
demo,as,03_11_25,2,
demo,gov,03_11_25,2,
demo,ag,03_11_25,2,
demo,pa,03_11_25,3,
ms,as,03_11_25,3,
ms,nj,03_11_25,3,
ms,vir,03_11_25,3,
ms,gov,03_11_25,3,
ms,ag,03_11_25,3,
ms,pa,03_11_25,3,
as,nj,03_11_25,3,
as,vir,03_11_25,3,
as,gov,03_11_25,3,
as,ag,03_11_25,3,
as,pa,03_11_25,3,
nj,vir,03_11_25,3,
nj,gov,03_11_25,3,
nj,ag,03_11_25,3,
nj,pa,03_11_25,3,
vir,gov,03_11_25,3,
vir,ag,03_11_25,3,
vir,pa,03_11_25,3,
gov,ag,03_11_25,3,
gov,pa,03_11_25,3,
ag,pa,03_11_25,3,
,,,,
p449,rep,03_11_25,1,
p449,demo,03_11_25,2,
p449,amer,03_11_25,1,
p449,nj,03_11_25,3,
p449,vir,03_11_25,3,
p449,pa,03_11_25,3,
rep,demo,03_11_25,2,
rep,amer,03_11_25,1,
rep,nj,03_11_25,1,
rep,vir,03_11_25,1,
rep,pa,03_11_25,3,
demo,amer,03_11_25,2,
demo,nj,03_11_25,2,
demo,vir,03_11_25,2,
demo,pa,03_11_25,3,
nj,vir,03_11_25,3,
nj,pa,03_11_25,3,
vir,pa,03_11_25,3,
amer,pa,03_11_25,3,
,,,,
p451,demo,04_11_25,3,
p451,rep,04_11_25,1,
p451,sc,04_11_25,3,
p451,cong,04_11_25,3,
p451,ds,04_11_25,2,
p451,pa,04_11_25,3,
demo,rep,04_11_25,2,
demo,sc,04_11_25,2,
demo,cong,04_11_25,2,
demo,ds,04_11_25,2,
demo,pa,04_11_25,3,
rep,sc,04_11_25,1,
rep,cong,04_11_25,1,
rep,ds,04_11_25,1,
rep,pa,04_11_25,3,
sc,cong,04_11_25,3,
sc,ds,04_11_25,3,
sc,pa,04_11_25,3,
cong,ds,04_11_25,3,
cong,pa,04_11_25,3,
ds,pa,04_11_25,3,
,,,,
p452,je,04_11_25,2,
p452,zm,04_11_25,2,
p452,pa,04_11_25,3,
je,zm,04_11_25,2,
je,pa,04_11_25,3,
zm,pa,04_11_25,2,
,,,,
p453,rep,04_11_25,1,
p453,pa,04_11_25,3,
p453,ep,04_11_25,3,
rep,pa,04_11_25,3,
rep,ep,04_11_25,3,
pa,ep,04_11_25,3,
,,,,
p454,js,04_11_25,2,
p454,msnbc,04_11_25,2,
p454,mc,04_11_25,3,
js,mc,04_11_25,2,
msnbc,mc,04_11_25,2,
js,msnbc,04_11_25,2,
,,,,
p455,jb,04_11_25,2,
p455,demo,04_11_25,2,
p455,pa,04_11_25,3,
jb,pa,04_11_25,2,
demo,pa,04_11_25,2,
jb,demo,04_11_25,2,
,,,,
p456,cali,04_11_25,3,
p456,rep,04_11_25,3,
p456,ef,04_11_25,3,
cali,ef,04_11_25,3,
rep,ef,04_11_25,3,
cali,rep,04_11_25,3,
,,,,
p457,tenney,04_11_25,1,
p457,heic,04_11_25,1,
p457,cf,04_11_25,3,
p457,ep,04_11_25,3,
tenney,cf,04_11_25,1,
tenney,ep,04_11_25,1,
heic,cf,04_11_25,3,
heic,ep,04_11_25,3,
tenney,heic,04_11_25,3,
,,,,
p458,wittman,04_11_25,1,
p458,hasc,04_11_25,3,
p458,cf,04_11_25,3,
p458,ep,04_11_25,3,
wittman,cf,04_11_25,3,
wittman,ep,04_11_25,3,
hasc,cf,04_11_25,3,
hasc,ep,04_11_25,3,
wittman,hasc,04_11_25,3,
,,,,
p459,scotus,04_11_25,3,
p459,pa,04_11_25,3,
p459,ep,04_11_25,3,
scotus,pa,04_11_25,3,
scotus,ep,04_11_25,3,
,,,,
p460,repswi,04_11_25,1,
p460,jgreer,04_11_25,1,
p460,caaa,04_11_25,3,
repswi,jgreer,04_11_25,1,
,,,,
p461,jc,04_11_25,1,
p461,oj,04_11_25,1,
p461,kol,04_11_25,1,
p461,yesh,04_11_25,1,
p461,suc,04_11_25,3,
jc,oj,04_11_25,1,
jc,kol,04_11_25,1,
jc,yesh,04_11_25,1,
jc,suc,04_11_25,3,
oj,kol,04_11_25,1,
oj,yesh,04_11_25,1,
oj,suc,04_11_25,3,
kol,yesh,04_11_25,1,
kol,suc,04_11_25,3,
yesh,suc,04_11_25,3,
,,,,
p462,sdu,04_11_25,1,
p462,nasa,04_11_25,1,
p462,ji,04_11_25,1,
p462,mi,04_11_25,1,
p462,mila,04_11_25,1,
p462,liv,04_11_25,1,
p462,aogo,04_11_25,3,
sdu,nasa,04_11_25,1,
sdu,ji,04_11_25,1,
sdu,aogo,04_11_25,3,
nasa,ji,04_11_25,1,
nasa,aogo,04_11_25,3,
ji,mi,04_11_25,1,
ji,mila,04_11_25,1,
ji,liv,04_11_25,1,
ji,aogo,04_11_25,3,
mi,mila,04_11_25,1,
mi,liv,04_11_25,1,
mi,aogo,04_11_25,3,
mila,liv,04_11_25,1,
mila,aogo,04_11_25,3,
liv,aogo,04_11_25,3,
,,,,
p463,minu,04_11_25,1,
p463,cbs,04_11_25,1,
p463,tva,04_11_25,3,
minu,cbs,04_11_25,1,
minu,tva,04_11_25,3,
cbs,tva,04_11_25,3,
,,,,
p464,rep,04_11_25,1,
p464,ef,04_11_25,3,
rep,ef,04_11_25,3,
,,,,
p465,ussc,04_11_25,1,
p465,ef,04_11_25,3,
ussc,ef,04_11_25,3,
,,,,
p466,amerp,05_11_25,1,
p466,us,05_11_25,1,
p466,af,05_11_25,3,
amerp,us,05_11_25,1,
amerp,af,05_11_25,3,
us,af,05_11_25,3,
,,,,
p467,cs,05_11_25,2,
p467,cong,05_11_25,2,
p467,bbb,05_11_25,3,
cs,cong,05_11_25,2,
cs,bbb,05_11_25,3,
cong,bbb,05_11_25,3,
,,,,
p468,demo,05_11_25,2,
p468,amer,05_11_25,1,
p468,fg,05_11_25,1,
p468,trav,05_11_25,1,
p468,sc,05_11_25,3,
demo,amer,05_11_25,2,
demo,fg,05_11_25,2,
demo,trav,05_11_25,2,
demo,sc,05_11_25,3,
amer,fg,05_11_25,1,
amer,trav,05_11_25,1,
amer,sc,05_11_25,3,
fg,trav,05_11_25,1,
fg,sc,05_11_25,3,
trav,sc,05_11_25,3,
,,,,
p469,demo,05_11_25,2,
p469,cong,05_11_25,2,
p469,amerp,05_11_25,1,
p469,illali,05_11_25,2,
p469,sc,05_11_25,3,
demo,cong,05_11_25,2,
demo,amerp,05_11_25,2,
demo,illali,05_11_25,2,
demo,sc,05_11_25,3,
cong,amerp,05_11_25,2,
cong,illali,05_11_25,2,
cong,sc,05_11_25,2,
amerp,illali,05_11_25,1,
amerp,sc,05_11_25,2,
illali,sc,05_11_25,2,
,,,,
p470,amerp,05_11_25,1,
p470,tp,05_11_25,1,
p470,amw,05_11_25,1,
p470,sc,05_11_25,3,
amerp,tp,05_11_25,1,
amerp,amw,05_11_25,1,
amerp,sc,05_11_25,3,
tp,amw,05_11_25,1,
tp,sc,05_11_25,3,
amw,sc,05_11_25,3,
,,,,
p471,us,05_11_25,1,
p471,mil,05_11_25,1,
p471,if,05_11_25,3,
us,mil,05_11_25,1,
us,if,05_11_25,1,
mil,if,05_11_25,1,
,,,,
p472,us,05_11_25,1,
p472,amerp,05_11_25,1,
